Time	Ir	iD	Vd	Vl	Voi	Vi	Vr
0.04689	0.0017792	-9.21485e-008	-0.921701	-0.00177922	-1.77929e-008	-0.921701	0.0017792
0.0469	0.00176149	-9.1982e-008	-0.920232	-0.00176151	-1.76159e-008	-0.920232	0.00176149
0.04691	0.00174397	-9.18154e-008	-0.91875	-0.00174399	-1.74406e-008	-0.91875	0.00174397
0.04692	0.00172661	-9.16489e-008	-0.917255	-0.00172663	-1.72671e-008	-0.917255	0.00172661
0.04693	0.00170943	-9.14824e-008	-0.915747	-0.00170945	-1.70953e-008	-0.915747	0.00170943
0.04694	0.00169242	-9.13714e-008	-0.914226	-0.00169244	-1.69252e-008	-0.914226	0.00169242
0.04695	0.00167558	-9.12048e-008	-0.912692	-0.0016756	-1.67568e-008	-0.912692	0.00167558
0.04696	0.00165891	-9.10938e-008	-0.911145	-0.00165893	-1.659e-008	-0.911145	0.00165891
0.04697	0.0016424	-9.09273e-008	-0.909585	-0.00164242	-1.6425e-008	-0.909585	0.0016424
0.04698	0.00162606	-9.08162e-008	-0.908012	-0.00162608	-1.62615e-008	-0.908012	0.00162606
0.04699	0.00160988	-9.05942e-008	-0.906426	-0.0016099	-1.60997e-008	-0.906426	0.00160988
0.047	0.00159386	-9.04277e-008	-0.904827	-0.00159388	-1.59395e-008	-0.904827	0.00159386
0.04701	0.001578	-9.02611e-008	-0.903215	-0.00157802	-1.57809e-008	-0.903215	0.001578
0.04702	0.0015623	-9.01501e-008	-0.901591	-0.00156232	-1.56239e-008	-0.901591	0.0015623
0.04703	0.00154676	-8.99836e-008	-0.899954	-0.00154677	-1.54685e-008	-0.899954	0.00154676
0.04704	0.00153137	-8.9817e-008	-0.898304	-0.00153138	-1.53146e-008	-0.898304	0.00153137
0.04705	0.00151613	-8.96505e-008	-0.896641	-0.00151614	-1.51622e-008	-0.896641	0.00151613
0.04706	0.00150104	-8.9484e-008	-0.894965	-0.00150106	-1.50113e-008	-0.894966	0.00150104
0.04707	0.00148611	-8.9373e-008	-0.893277	-0.00148612	-1.4862e-008	-0.893277	0.00148611
0.04708	0.00147132	-8.92064e-008	-0.891576	-0.00147134	-1.47141e-008	-0.891576	0.00147132
0.04709	0.00145668	-8.89844e-008	-0.889863	-0.00145669	-1.45677e-008	-0.889863	0.00145668
0.0471	0.00144218	-8.87623e-008	-0.888136	-0.0014422	-1.44227e-008	-0.888136	0.00144218
0.04711	0.00142783	-8.84848e-008	-0.886398	-0.00142785	-1.42792e-008	-0.886398	0.00142783
0.04712	0.00141363	-8.83738e-008	-0.884646	-0.00141364	-1.41372e-008	-0.884646	0.00141363
0.04713	0.00139956	-8.82627e-008	-0.882882	-0.00139958	-1.39965e-008	-0.882882	0.00139956
0.04714	0.00138563	-8.80962e-008	-0.881105	-0.00138565	-1.38572e-008	-0.881105	0.00138563
0.04715	0.00137185	-8.78742e-008	-0.879316	-0.00137186	-1.37193e-008	-0.879316	0.00137185
0.04716	0.0013582	-8.78186e-008	-0.877515	-0.00135821	-1.35828e-008	-0.877515	0.0013582
0.04717	0.00134468	-8.75966e-008	-0.875701	-0.0013447	-1.34477e-008	-0.875701	0.00134468
0.04718	0.0013313	-8.73746e-008	-0.873874	-0.00133132	-1.33139e-008	-0.873874	0.0013313
0.04719	0.00131806	-8.7208e-008	-0.872035	-0.00131807	-1.31814e-008	-0.872035	0.00131806
0.0472	0.00130494	-8.69305e-008	-0.870184	-0.00130495	-1.30503e-008	-0.870184	0.00130494
0.04721	0.00129196	-8.68194e-008	-0.86832	-0.00129197	-1.29204e-008	-0.86832	0.00129196
0.04722	0.0012791	-8.65419e-008	-0.866444	-0.00127911	-1.27919e-008	-0.866444	0.0012791
0.04723	0.00126637	-8.64309e-008	-0.864556	-0.00126639	-1.26646e-008	-0.864556	0.00126637
0.04724	0.00125377	-8.62643e-008	-0.862655	-0.00125379	-1.25386e-008	-0.862655	0.00125377
0.04725	0.0012413	-8.60423e-008	-0.860742	-0.00124131	-1.24138e-008	-0.860742	0.0012413
0.04726	0.00122894	-8.58758e-008	-0.858817	-0.00122896	-1.22903e-008	-0.858817	0.00122894
0.04727	0.00121672	-8.56537e-008	-0.85688	-0.00121673	-1.2168e-008	-0.85688	0.00121672
0.04728	0.00120461	-8.54872e-008	-0.85493	-0.00120462	-1.2047e-008	-0.85493	0.00120461
0.04729	0.00119262	-8.52651e-008	-0.852968	-0.00119264	-1.19271e-008	-0.852968	0.00119262
0.0473	0.00118076	-8.49876e-008	-0.850994	-0.00118077	-1.18084e-008	-0.850994	0.00118076
0.04731	0.00116901	-8.49321e-008	-0.849009	-0.00116902	-1.16909e-008	-0.849009	0.00116901
0.04732	0.00115738	-8.471e-008	-0.847011	-0.00115739	-1.15746e-008	-0.847011	0.00115738
0.04733	0.00114586	-8.4488e-008	-0.845001	-0.00114587	-1.14594e-008	-0.845001	0.00114586
0.04734	0.00113446	-8.42659e-008	-0.842979	-0.00113447	-1.13454e-008	-0.842979	0.00113446
0.04735	0.00112317	-8.40994e-008	-0.840945	-0.00112318	-1.12325e-008	-0.840945	0.00112317
0.04736	0.00111199	-8.38773e-008	-0.838899	-0.00111201	-1.11208e-008	-0.838899	0.00111199
0.04737	0.00110093	-8.36553e-008	-0.836841	-0.00110094	-1.10101e-008	-0.836841	0.00110093
0.04738	0.00108997	-8.34333e-008	-0.834771	-0.00108999	-1.09006e-008	-0.834771	0.00108997
0.04739	0.00107913	-8.32112e-008	-0.832689	-0.00107914	-1.07921e-008	-0.832689	0.00107913
0.0474	0.00106839	-8.29892e-008	-0.830596	-0.0010684	-1.06847e-008	-0.830596	0.00106839
0.04741	0.00105776	-8.28781e-008	-0.828491	-0.00105777	-1.05784e-008	-0.828491	0.00105776
0.04742	0.00104723	-8.25451e-008	-0.826374	-0.00104725	-1.04732e-008	-0.826374	0.00104723
0.04743	0.00103681	-8.24341e-008	-0.824245	-0.00103683	-1.0369e-008	-0.824245	0.00103681
0.04744	0.0010265	-8.21565e-008	-0.822104	-0.00102651	-1.02658e-008	-0.822104	0.0010265
0.04745	0.00101628	-8.20455e-008	-0.819952	-0.00101629	-1.01637e-008	-0.819952	0.00101628
0.04746	0.00100617	-8.17124e-008	-0.817788	-0.00100618	-1.00625e-008	-0.817788	0.00100617
0.04747	0.000996159	-8.14904e-008	-0.815613	-0.00099617	-9.96241e-009	-0.815613	0.000996159
0.04748	0.000986247	-8.13793e-008	-0.813426	-0.000986258	-9.86328e-009	-0.813426	0.000986247
0.04749	0.000976433	-8.10463e-008	-0.811227	-0.000976444	-9.76515e-009	-0.811227	0.000976434
0.0475	0.000966718	-8.09908e-008	-0.809017	-0.000966728	-9.66799e-009	-0.809017	0.000966718
0.04751	0.000957098	-8.06577e-008	-0.806795	-0.000957109	-9.57179e-009	-0.806795	0.000957099
0.04752	0.000947575	-8.04912e-008	-0.804562	-0.000947585	-9.47655e-009	-0.804562	0.000947575
0.04753	0.000938146	-8.02691e-008	-0.802318	-0.000938157	-9.38227e-009	-0.802318	0.000938146
0.04754	0.000928811	-7.99361e-008	-0.800062	-0.000928822	-9.28891e-009	-0.800062	0.000928811
0.04755	0.000919569	-7.97695e-008	-0.797794	-0.00091958	-9.19649e-009	-0.797794	0.000919569
0.04756	0.000910419	-7.94365e-008	-0.795516	-0.000910429	-9.10499e-009	-0.795516	0.000910419
0.04757	0.00090136	-7.93254e-008	-0.793226	-0.00090137	-9.0144e-009	-0.793226	0.00090136
0.04758	0.000892391	-7.91034e-008	-0.790925	-0.000892401	-8.92471e-009	-0.790925	0.000892392
0.04759	0.000883512	-7.87148e-008	-0.788612	-0.000883522	-8.83591e-009	-0.788612	0.000883512
0.0476	0.000874721	-7.84928e-008	-0.786288	-0.00087473	-8.74799e-009	-0.786288	0.000874721
0.04761	0.000866017	-7.84373e-008	-0.783954	-0.000866026	-8.66095e-009	-0.783954	0.000866017
0.04762	0.0008574	-7.80487e-008	-0.781608	-0.000857409	-8.57478e-009	-0.781608	0.0008574
0.04763	0.000848868	-7.78821e-008	-0.77925	-0.000848878	-8.48946e-009	-0.77925	0.000848868
0.04764	0.000840422	-7.77156e-008	-0.776882	-0.000840431	-8.40499e-009	-0.776882	0.000840422
0.04765	0.000832059	-7.73825e-008	-0.774503	-0.000832068	-8.32137e-009	-0.774503	0.000832059
0.04766	0.00082378	-7.7105e-008	-0.772113	-0.000823789	-8.23857e-009	-0.772113	0.00082378
0.04767	0.000815583	-7.69385e-008	-0.769712	-0.000815592	-8.1566e-009	-0.769712	0.000815583
0.04768	0.000807468	-7.67164e-008	-0.767299	-0.000807477	-8.07544e-009	-0.767299	0.000807468
0.04769	0.000799433	-7.66054e-008	-0.764876	-0.000799442	-7.9951e-009	-0.764876	0.000799433
0.0477	0.000791478	-7.62723e-008	-0.762443	-0.000791487	-7.91555e-009	-0.762443	0.000791478
0.04771	0.000783603	-7.59393e-008	-0.759998	-0.000783612	-7.83679e-009	-0.759998	0.000783603
0.04772	0.000775806	-7.56617e-008	-0.757542	-0.000775814	-7.75882e-009	-0.757542	0.000775806
0.04773	0.000768086	-7.55507e-008	-0.755076	-0.000768095	-7.68162e-009	-0.755076	0.000768086
0.04774	0.000760443	-7.51621e-008	-0.752599	-0.000760452	-7.60519e-009	-0.752599	0.000760444
0.04775	0.000752877	-7.49956e-008	-0.750111	-0.000752885	-7.52952e-009	-0.750111	0.000752877
0.04776	0.000745385	-7.4718e-008	-0.747613	-0.000745394	-7.4546e-009	-0.747613	0.000745385
0.04777	0.000737969	-7.44405e-008	-0.745104	-0.000737977	-7.38043e-009	-0.745104	0.000737969
0.04778	0.000730626	-7.42739e-008	-0.742584	-0.000730634	-7.307e-009	-0.742584	0.000730626
0.04779	0.000723356	-7.39964e-008	-0.740054	-0.000723364	-7.2343e-009	-0.740054	0.000723356
0.0478	0.000716158	-7.37743e-008	-0.737513	-0.000716166	-7.16232e-009	-0.737513	0.000716158
0.04781	0.000709032	-7.35523e-008	-0.734962	-0.00070904	-7.09105e-009	-0.734962	0.000709032
0.04782	0.000701977	-7.32747e-008	-0.7324	-0.000701984	-7.0205e-009	-0.7324	0.000701977
0.04783	0.000694992	-7.29972e-008	-0.729828	-0.000694999	-6.95065e-009	-0.729828	0.000694992
0.04784	0.000688076	-7.26641e-008	-0.727246	-0.000688084	-6.88149e-009	-0.727246	0.000688076
0.04785	0.00068123	-7.24421e-008	-0.724653	-0.000681237	-6.81302e-009	-0.724653	0.00068123
0.04786	0.000674451	-7.222e-008	-0.72205	-0.000674459	-6.74524e-009	-0.72205	0.000674451
0.04787	0.00066774	-7.1998e-008	-0.719437	-0.000667748	-6.67812e-009	-0.719437	0.00066774
0.04788	0.000661096	-7.16649e-008	-0.716813	-0.000661103	-6.61168e-009	-0.716813	0.000661096
0.04789	0.000654518	-7.13873e-008	-0.71418	-0.000654525	-6.54589e-009	-0.71418	0.000654518
0.0479	0.000648005	-7.10543e-008	-0.711536	-0.000648012	-6.48076e-009	-0.711536	0.000648005
0.04791	0.000641557	-7.08322e-008	-0.708882	-0.000641564	-6.41628e-009	-0.708882	0.000641557
0.04792	0.000635174	-7.06657e-008	-0.706218	-0.000635181	-6.35244e-009	-0.706218	0.000635174
0.04793	0.000628853	-7.03326e-008	-0.703544	-0.00062886	-6.28924e-009	-0.703544	0.000628853
0.04794	0.000622596	-7.01661e-008	-0.700859	-0.000622603	-6.22666e-009	-0.700859	0.000622596
0.04795	0.000616401	-6.9833e-008	-0.698165	-0.000616408	-6.16471e-009	-0.698165	0.000616401
0.04796	0.000610268	-6.94445e-008	-0.695461	-0.000610274	-6.10337e-009	-0.695461	0.000610268
0.04797	0.000604195	-6.93334e-008	-0.692748	-0.000604202	-6.04265e-009	-0.692748	0.000604195
0.04798	0.000598183	-6.90004e-008	-0.690024	-0.00059819	-5.98252e-009	-0.690024	0.000598183
0.04799	0.000592231	-6.86673e-008	-0.68729	-0.000592238	-5.923e-009	-0.68729	0.000592231
0.048	0.000586338	-6.84452e-008	-0.684547	-0.000586345	-5.86407e-009	-0.684547	0.000586338
0.04801	0.000580504	-6.81122e-008	-0.681794	-0.00058051	-5.80572e-009	-0.681794	0.000580504
0.04802	0.000574728	-6.78901e-008	-0.679031	-0.000574734	-5.74796e-009	-0.679031	0.000574728
0.04803	0.000569009	-6.76126e-008	-0.676259	-0.000569015	-5.69077e-009	-0.676259	0.000569009
0.04804	0.000563347	-6.72795e-008	-0.673477	-0.000563353	-5.63415e-009	-0.673477	0.000563347
0.04805	0.000557742	-6.71685e-008	-0.670686	-0.000557748	-5.57809e-009	-0.670686	0.000557742
0.04806	0.000552192	-6.67244e-008	-0.667885	-0.000552198	-5.52259e-009	-0.667885	0.000552192
0.04807	0.000546697	-6.64468e-008	-0.665074	-0.000546703	-5.46764e-009	-0.665074	0.000546697
0.04808	0.000541258	-6.61693e-008	-0.662254	-0.000541264	-5.41324e-009	-0.662254	0.000541258
0.04809	0.000535872	-6.58917e-008	-0.659425	-0.000535878	-5.35938e-009	-0.659425	0.000535872
0.0481	0.00053054	-6.56697e-008	-0.656586	-0.000530546	-5.30605e-009	-0.656586	0.00053054
0.04811	0.000525261	-6.54476e-008	-0.653738	-0.000525266	-5.25326e-009	-0.653738	0.000525261
0.04812	0.000520034	-6.51146e-008	-0.65088	-0.00052004	-5.20099e-009	-0.65088	0.000520034
0.04813	0.00051486	-6.4837e-008	-0.648014	-0.000514865	-5.14924e-009	-0.648014	0.00051486
0.04814	0.000509737	-6.45595e-008	-0.645138	-0.000509742	-5.09801e-009	-0.645138	0.000509737
0.04815	0.000504664	-6.42819e-008	-0.642253	-0.00050467	-5.04729e-009	-0.642253	0.000504665
0.04816	0.000499643	-6.39488e-008	-0.639358	-0.000499648	-4.99707e-009	-0.639358	0.000499643
0.04817	0.000494671	-6.36713e-008	-0.636455	-0.000494677	-4.94735e-009	-0.636455	0.000494671
0.04818	0.000489749	-6.33937e-008	-0.633543	-0.000489755	-4.89813e-009	-0.633543	0.000489749
0.04819	0.000484876	-6.30052e-008	-0.630622	-0.000484881	-4.84939e-009	-0.630622	0.000484876
0.0482	0.000480051	-6.27831e-008	-0.627691	-0.000480057	-4.80114e-009	-0.627691	0.000480051
0.04821	0.000475275	-6.23945e-008	-0.624752	-0.00047528	-4.75337e-009	-0.624752	0.000475275
0.04822	0.000470545	-6.2117e-008	-0.621804	-0.000470551	-4.70608e-009	-0.621804	0.000470545
0.04823	0.000465863	-6.18394e-008	-0.618847	-0.000465868	-4.65925e-009	-0.618847	0.000465863
0.04824	0.000461228	-6.15619e-008	-0.615882	-0.000461233	-4.61289e-009	-0.615882	0.000461228
0.04825	0.000456638	-6.12288e-008	-0.612907	-0.000456644	-4.567e-009	-0.612907	0.000456638
0.04826	0.000452095	-6.10068e-008	-0.609924	-0.0004521	-4.52156e-009	-0.609924	0.000452095
0.04827	0.000447596	-6.06737e-008	-0.606932	-0.000447601	-4.47657e-009	-0.606932	0.000447596
0.04828	0.000443142	-6.04516e-008	-0.603932	-0.000443147	-4.43203e-009	-0.603932	0.000443143
0.04829	0.000438733	-5.9952e-008	-0.600923	-0.000438738	-4.38793e-009	-0.600923	0.000438733
0.0483	0.000434367	-5.97855e-008	-0.597905	-0.000434372	-4.34427e-009	-0.597905	0.000434368
0.04831	0.000430045	-5.95635e-008	-0.594879	-0.00043005	-4.30105e-009	-0.594879	0.000430045
0.04832	0.000425766	-5.92304e-008	-0.591844	-0.000425771	-4.25825e-009	-0.591844	0.000425766
0.04833	0.00042153	-5.89528e-008	-0.588801	-0.000421534	-4.21589e-009	-0.588801	0.00042153
0.04834	0.000417335	-5.85643e-008	-0.58575	-0.00041734	-4.17394e-009	-0.58575	0.000417335
0.04835	0.000413183	-5.82312e-008	-0.58269	-0.000413187	-4.13241e-009	-0.58269	0.000413183
0.04836	0.000409071	-5.80092e-008	-0.579623	-0.000409076	-4.09129e-009	-0.579623	0.000409071
0.04837	0.000405001	-5.76761e-008	-0.576546	-0.000405006	-4.05059e-009	-0.576546	0.000405001
0.04838	0.000400971	-5.7343e-008	-0.573462	-0.000400976	-4.01028e-009	-0.573462	0.000400971
0.04839	0.000396981	-5.69544e-008	-0.57037	-0.000396986	-3.97038e-009	-0.57037	0.000396981
0.0484	0.000393031	-5.66769e-008	-0.567269	-0.000393036	-3.93088e-009	-0.567269	0.000393031
0.04841	0.00038912	-5.63993e-008	-0.56416	-0.000389125	-3.89177e-009	-0.56416	0.00038912
0.04842	0.000385248	-5.60663e-008	-0.561044	-0.000385253	-3.85305e-009	-0.561044	0.000385249
0.04843	0.000381415	-5.57332e-008	-0.557919	-0.000381419	-3.81471e-009	-0.557919	0.000381415
0.04844	0.00037762	-5.55112e-008	-0.554786	-0.000377624	-3.77675e-009	-0.554786	0.00037762
0.04845	0.000373862	-5.50671e-008	-0.551646	-0.000373867	-3.73918e-009	-0.551646	0.000373863
0.04846	0.000370142	-5.4845e-008	-0.548498	-0.000370147	-3.70197e-009	-0.548498	0.000370142
0.04847	0.000366459	-5.44564e-008	-0.545341	-0.000366463	-3.66514e-009	-0.545341	0.000366459
0.04848	0.000362813	-5.41789e-008	-0.542178	-0.000362817	-3.62867e-009	-0.542178	0.000362813
0.04849	0.000359203	-5.39013e-008	-0.539006	-0.000359207	-3.59257e-009	-0.539006	0.000359203
0.0485	0.000355629	-5.35683e-008	-0.535827	-0.000355633	-3.55682e-009	-0.535827	0.000355629
0.04851	0.00035209	-5.32907e-008	-0.53264	-0.000352094	-3.52143e-009	-0.53264	0.00035209
0.04852	0.000348587	-5.28466e-008	-0.529446	-0.00034859	-3.4864e-009	-0.529446	0.000348587
0.04853	0.000345118	-5.25691e-008	-0.526244	-0.000345122	-3.45171e-009	-0.526244	0.000345118
0.04854	0.000341684	-5.22915e-008	-0.523034	-0.000341688	-3.41736e-009	-0.523034	0.000341684
0.04855	0.000338284	-5.19584e-008	-0.519817	-0.000338288	-3.38336e-009	-0.519817	0.000338284
0.04856	0.000334918	-5.16809e-008	-0.516593	-0.000334922	-3.3497e-009	-0.516593	0.000334918
0.04857	0.000331586	-5.13478e-008	-0.513362	-0.000331589	-3.31637e-009	-0.513362	0.000331586
0.04858	0.000328286	-5.10147e-008	-0.510123	-0.00032829	-3.28337e-009	-0.510123	0.000328286
0.04859	0.00032502	-5.06817e-008	-0.506877	-0.000325023	-3.2507e-009	-0.506877	0.00032502
0.0486	0.000321785	-5.02931e-008	-0.503623	-0.000321789	-3.21836e-009	-0.503623	0.000321786
0.04861	0.000318584	-5.00711e-008	-0.500363	-0.000318587	-3.18634e-009	-0.500363	0.000318584
0.04862	0.000315414	-4.97102e-008	-0.497095	-0.000315417	-3.15463e-009	-0.497095	0.000315414
0.04863	0.000312275	-4.94049e-008	-0.49382	-0.000312279	-3.12325e-009	-0.49382	0.000312275
0.04864	0.000309168	-4.90441e-008	-0.490539	-0.000309171	-3.09217e-009	-0.490539	0.000309168
0.04865	0.000306092	-4.86278e-008	-0.48725	-0.000306095	-3.0614e-009	-0.48725	0.000306092
0.04866	0.000303046	-4.83502e-008	-0.483955	-0.000303049	-3.03094e-009	-0.483955	0.000303046
0.04867	0.00030003	-4.80171e-008	-0.480652	-0.000300034	-3.00078e-009	-0.480652	0.00030003
0.04868	0.000297045	-4.76841e-008	-0.477343	-0.000297048	-2.97093e-009	-0.477343	0.000297045
0.04869	0.000294089	-4.73788e-008	-0.474027	-0.000294093	-2.94137e-009	-0.474027	0.000294089
0.0487	0.000291163	-4.70457e-008	-0.470704	-0.000291166	-2.9121e-009	-0.470704	0.000291163
0.04871	0.000288266	-4.66849e-008	-0.467374	-0.000288269	-2.88313e-009	-0.467374	0.000288266
0.04872	0.000285397	-4.64073e-008	-0.464038	-0.000285401	-2.85444e-009	-0.464038	0.000285397
0.04873	0.000282558	-4.60743e-008	-0.460696	-0.000282561	-2.82604e-009	-0.460696	0.000282558
0.04874	0.000279746	-4.57134e-008	-0.457346	-0.000279749	-2.79792e-009	-0.457346	0.000279746
0.04875	0.000276963	-4.53804e-008	-0.45399	-0.000276966	-2.77008e-009	-0.45399	0.000276963
0.04876	0.000274207	-4.51028e-008	-0.450628	-0.00027421	-2.74252e-009	-0.450628	0.000274207
0.04877	0.000271478	-4.46587e-008	-0.44726	-0.000271481	-2.71523e-009	-0.44726	0.000271478
0.04878	0.000268777	-4.44089e-008	-0.443885	-0.00026878	-2.68821e-009	-0.443885	0.000268777
0.04879	0.000266102	-4.40759e-008	-0.440503	-0.000266105	-2.66147e-009	-0.440503	0.000266102
0.0488	0.000263455	-4.3715e-008	-0.437116	-0.000263458	-2.63498e-009	-0.437116	0.000263455
0.04881	0.000260833	-4.33542e-008	-0.433722	-0.000260836	-2.60877e-009	-0.433722	0.000260833
0.04882	0.000258238	-4.29934e-008	-0.430322	-0.000258241	-2.58281e-009	-0.430322	0.000258238
0.04883	0.000255668	-4.26881e-008	-0.426916	-0.000255671	-2.55711e-009	-0.426916	0.000255668
0.04884	0.000253124	-4.2355e-008	-0.423504	-0.000253127	-2.53167e-009	-0.423504	0.000253124
0.04885	0.000250606	-4.19664e-008	-0.420086	-0.000250608	-2.50648e-009	-0.420086	0.000250606
0.04886	0.000248112	-4.16889e-008	-0.416662	-0.000248115	-2.48154e-009	-0.416662	0.000248112
0.04887	0.000245643	-4.13003e-008	-0.413232	-0.000245646	-2.45685e-009	-0.413232	0.000245643
0.04888	0.000243199	-4.0995e-008	-0.409796	-0.000243202	-2.4324e-009	-0.409796	0.000243199
0.04889	0.000240779	-4.06342e-008	-0.406354	-0.000240782	-2.4082e-009	-0.406354	0.000240779
0.0489	0.000238383	-4.02733e-008	-0.402906	-0.000238386	-2.38423e-009	-0.402906	0.000238383
0.04891	0.000236011	-3.99403e-008	-0.399453	-0.000236014	-2.36051e-009	-0.399453	0.000236011
0.04892	0.000233663	-3.96072e-008	-0.395994	-0.000233665	-2.33702e-009	-0.395994	0.000233663
0.04893	0.000231338	-3.92464e-008	-0.39253	-0.00023134	-2.31377e-009	-0.39253	0.000231338
0.04894	0.000229036	-3.88856e-008	-0.38906	-0.000229038	-2.29075e-009	-0.38906	0.000229036
0.04895	0.000226757	-3.85525e-008	-0.385584	-0.000226759	-2.26795e-009	-0.385584	0.000226757
0.04896	0.000224501	-3.81639e-008	-0.382103	-0.000224503	-2.24539e-009	-0.382103	0.000224501
0.04897	0.000222267	-3.78586e-008	-0.378616	-0.000222269	-2.22305e-009	-0.378616	0.000222267
0.04898	0.000220055	-3.74978e-008	-0.375124	-0.000220058	-2.20093e-009	-0.375124	0.000220055
0.04899	0.000217865	-3.71647e-008	-0.371627	-0.000217868	-2.17903e-009	-0.371627	0.000217865
0.049	0.000215698	-3.68316e-008	-0.368125	-0.0002157	-2.15734e-009	-0.368125	0.000215698
0.04901	0.000213551	-3.64431e-008	-0.364617	-0.000213554	-2.13588e-009	-0.364617	0.000213551
0.04902	0.000211426	-3.61655e-008	-0.361104	-0.000211429	-2.11463e-009	-0.361104	0.000211426
0.04903	0.000209323	-3.56659e-008	-0.357586	-0.000209325	-2.09358e-009	-0.357586	0.000209323
0.04904	0.00020724	-3.54439e-008	-0.354063	-0.000207242	-2.07275e-009	-0.354063	0.00020724
0.04905	0.000205178	-3.50553e-008	-0.350534	-0.00020518	-2.05213e-009	-0.350534	0.000205178
0.04906	0.000203136	-3.46945e-008	-0.347001	-0.000203138	-2.03171e-009	-0.347001	0.000203136
0.04907	0.000201115	-3.43336e-008	-0.343463	-0.000201117	-2.01149e-009	-0.343463	0.000201115
0.04908	0.000199114	-3.39728e-008	-0.33992	-0.000199116	-1.99148e-009	-0.33992	0.000199114
0.04909	0.000197132	-3.36675e-008	-0.336372	-0.000197135	-1.97166e-009	-0.336372	0.000197132
0.0491	0.000195171	-3.32789e-008	-0.33282	-0.000195173	-1.95204e-009	-0.33282	0.000195171
0.04911	0.000193229	-3.29181e-008	-0.329262	-0.000193231	-1.93262e-009	-0.329262	0.000193229
0.04912	0.000191306	-3.2585e-008	-0.3257	-0.000191308	-1.91339e-009	-0.3257	0.000191306
0.04913	0.000189403	-3.21965e-008	-0.322134	-0.000189405	-1.89435e-009	-0.322134	0.000189403
0.04914	0.000187518	-3.18079e-008	-0.318562	-0.00018752	-1.8755e-009	-0.318562	0.000187518
0.04915	0.000185652	-3.14748e-008	-0.314987	-0.000185654	-1.85684e-009	-0.314987	0.000185652
0.04916	0.000183805	-3.11418e-008	-0.311406	-0.000183807	-1.83836e-009	-0.311406	0.000183805
0.04917	0.000181976	-3.07254e-008	-0.307822	-0.000181978	-1.82007e-009	-0.307822	0.000181976
0.04918	0.000180165	-3.03924e-008	-0.304233	-0.000180167	-1.80196e-009	-0.304233	0.000180165
0.04919	0.000178372	-3.00038e-008	-0.300639	-0.000178374	-1.78403e-009	-0.300639	0.000178372
0.0492	0.000176598	-2.97262e-008	-0.297042	-0.0001766	-1.76627e-009	-0.297042	0.000176598
0.04921	0.00017484	-2.93376e-008	-0.29344	-0.000174842	-1.7487e-009	-0.29344	0.00017484
0.04922	0.000173101	-2.89768e-008	-0.289834	-0.000173103	-1.7313e-009	-0.289834	0.000173101
0.04923	0.000171378	-2.86438e-008	-0.286224	-0.00017138	-1.71407e-009	-0.286224	0.000171378
0.04924	0.000169673	-2.82829e-008	-0.282609	-0.000169675	-1.69701e-009	-0.282609	0.000169673
0.04925	0.000167985	-2.79221e-008	-0.278991	-0.000167987	-1.68013e-009	-0.278991	0.000167985
0.04926	0.000166313	-2.7478e-008	-0.275369	-0.000166315	-1.66341e-009	-0.275369	0.000166313
0.04927	0.000164658	-2.7145e-008	-0.271743	-0.00016466	-1.64685e-009	-0.271743	0.000164658
0.04928	0.00016302	-2.68119e-008	-0.268113	-0.000163022	-1.63047e-009	-0.268113	0.00016302
0.04929	0.000161398	-2.64788e-008	-0.264479	-0.0001614	-1.61424e-009	-0.264479	0.000161398
0.0493	0.000159792	-2.6118e-008	-0.260842	-0.000159794	-1.59818e-009	-0.260842	0.000159792
0.04931	0.000158202	-2.57017e-008	-0.2572	-0.000158204	-1.58228e-009	-0.2572	0.000158202
